,BLU,Huawei,LG,Vodafone,Icemobile,Xiaomi,Motorola,Vertu,Yezz,iNQ,Mitac,O2,Casio,Neonode,Orange,Acer,Pantech,Cat,alcatel,Prestigio,verykool,Karbonn,Lenovo,OnePlus,Nvidia,Meizu,Jolla,Amazon,Coolpad,Dell,ZTE,HP,Nokia,Celkon,Kyocera,Microsoft,BenQ,VK Mobile,T-Mobile,Garmin-Asus,Asus,Wiko,Sonim,Sagem,Qtek,Intex,Panasonic,Palm,Google,QMobile,vivo,LeEco,Eten,NIU,Sharp,BlackBerry,YU,Gionee,Gigabyte,Archos,i-mate,Micromax,HTC,Samsung,Oppo,Yota,Apple,Allview,XOLO,Lava,Spice,Philips,BQ,NEC,Toshiba,Sony,Sony Ericsson,2G,3G,4G,CPU,Chipset,EDGE,GPRS,GPS,GPU,NFC,OS,Price,RAM,SIM,Thickness,audio_jack,battery,display_size,internal_memory,loud_speaker,memory_card,primary_camera,radio,screen_to_body_ratio,secondary_camera,weight_g
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.2 GHz,Intel Atom Z2420,Yes,Yes,Yes,PowerVR SGX540,,Android 4.0,199.8,1.0,Single,0.39,Yes,2000.0,4.3,4.0,Yes,Yes,8,Yes,61.1,,140
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.0 GHz Cortex-A9,Mediatek MT6577,Yes,Yes,Yes,SGX531u,Yes,Android 4.1.1,188.70000000000002,1.0,Dual,0.39,Yes,1760.0,4.5,4.0,Yes,Yes,5,Yes,61.7,,130
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Dual-core 1.2 GHz Cortex-A9,Mediatek MT8317T,No,No,Yes,PowerVR SGX531u,,Android,122.10000000000001,1.0,No,0.5,Yes,2640.0,7.0,8.0,Yes,Yes,,No,53.8,,339.9
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Dual-core 1.2 GHz Cortex-A9,Mediatek MT8317,No,No,Yes,SGX531u,,Android 4.1,111.00000000000001,0.5,No,0.44,Yes,2710.0,7.0,16.0,Yes,Yes,,No,54.4,,320
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Quad-core 1.2 GHz,Nvidia Tegra 3 T30L,No,No,Yes,ULP GeForce,,Android 4.1,166.50000000000003,1.0,No,0.45,Yes,3420.0,7.0,8.0,Yes,Yes,2,No,56.5,,390
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Cortex-A9,Mediatek MT6575,Yes,Yes,Yes,PowerVR SGX531,,Android 2.3,111.00000000000001,0.5,Dual,0.48,Yes,1300.0,3.5,4.0,Yes,Yes,3,Yes,53.9,,100
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Cortex-A9,Mediatek MT6575,Yes,Yes,Yes,PowerVR SGX531,,Android 4.0.3,177.60000000000002,1.0,Single,0.39,Yes,1500.0,4.3,4.0,Yes,Yes,5,Yes,60.0,,145
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Cortex-A9,Mediatek MT6575,Yes,Yes,Yes,PowerVR SGX531,,Android 4.0.3,155.4,1.0,Dual,0.39,Yes,1500.0,4.3,4.0,Yes,Yes,5,Yes,60.0,,145
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Cortex-A5,Qualcomm MSM7227A Snapdragon S1,Yes,Yes,Yes,Adreno 200,Yes,Android 4.0,133.20000000000002,0.5,Single,0.45,Yes,1300.0,3.7,1.0,Yes,Yes,5,Yes,56.9,,125
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.5 GHz Krait,Qualcomm MSM8260A Snapdragon S4 Plus,Yes,Yes,Yes,Adreno 225,Yes,Android 4.0,244.20000000000002,1.0,Single,0.39,Yes,1460.0,4.3,8.0,Yes,Yes,8,Yes,61.0,,
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Quad-core 1.2 GHz,Nvidia Tegra 3,No,No,Yes,ULP GeForce,,Android 4.0,288.6,1.0,No,0.48,Yes,3260.0,10.1,16.0,Yes,Yes,2,No,65.1,,685
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,No,No,Yes,ULP GeForce,,Android 3.2,222.00000000000003,1.0,No,0.49,Yes,3260.0,10.1,16.0,Yes,Yes,2,No,65.0,,700
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.3 GHz Cortex-A9,Nvidia Tegra 3,Yes,Yes,Yes,ULP GeForce,,Android 4.0,421.8,1.0,Single,0.43,Yes,9800.0,10.1,64.0,Yes,Yes,5,No,65.1,,667
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Quad-core 1.3 GHz,Nvidia Tegra 3,No,No,Yes,ULP GeForce,,Android 4.0,255.3,1.0,No,0.43,Yes,9800.0,10.1,64.0,Yes,Yes,5,No,65.3,,665
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Quad-core 1.3 GHz Cortex-A9,Nvidia Tegra 3,Yes,Yes,Yes,ULP GeForce,,Android 4.0,277.5,1.0,Single,0.43,Yes,9800.0,10.1,32.0,Yes,Yes,5,No,65.0,1,777
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Quad-core 1.3 GHz Cortex-A9,Nvidia Tegra 3,No,No,Yes,ULP GeForce,,Android 4.0,255.3,1.0,No,0.40,Yes,9800.0,10.1,32.0,Yes,Yes,5,No,65.1,1,680
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Yes,Yes,Yes,Adreno 205,,Windows,155.4,,Single,0.51,Yes,1300.0,3.6,8.0,Yes,No,5,No,53.9,,126
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,800MHz ARM 11,Qualcomm MSM7227T-1 Snapdragon S1,Yes,Yes,Yes,Adreno 200,Yes,Android 2.3,99.9,0.5,Single,0.53,Yes,,3.5,0.5,Yes,Yes,5,Yes,48.3,,138
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,Yes,Yes,Yes,ULP GeForce,,Android 3.0,543.9000000000001,1.0,Single,0.52,Yes,3260.0,10.1,64.0,Yes,Yes,5,No,64.3,2,777
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Scorpion,Qualcomm MSM8255-1 Snapdragon S2,Yes,Yes,Yes,Adreno 205,,Android 2.3,244.20000000000002,0.5,Single,0.54,Yes,1500.0,4.8,8.0,Yes,Yes,8,Yes,62.5,2,185
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,No,No,Yes,ULP GeForce,,Android 3.0,222.00000000000003,1.0,No,0.52,Yes,3260.0,10.1,32.0,Yes,Yes,5,No,64.3,2,730
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,Yes,Yes,Yes,ULP GeForce,,Android 3.2,288.6,1.0,Single,0.52,Yes,1530.0,7.0,16.0,Yes,Yes,5,No,60.4,2,470
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,No,No,Yes,ULP GeForce,,Android 3.0,111.00000000000001,1.0,No,0.52,Yes,1530.0,7.0,16.0,Yes,Yes,5,No,60.4,2,450
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7227-1 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 2.2,133.20000000000002,0.5,Single,0.51,Yes,1300.0,3.2,0.5,Yes,Yes,5,Yes,48.0,,108
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 2.2,166.50000000000003,0.25,Single,0.47,Yes,1300.0,2.6,0.5,Yes,Yes,3,Yes,28.6,,109
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 2.2,122.10000000000001,0.25,Single,0.50,Yes,1300.0,2.8,0.5,Yes,Yes,3,Yes,41.6,,95
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,,,Yes,Yes,Yes,,,Android,77.7,0.25,Single,0.53,No,1500.0,3.2,0.5,Yes,Yes,3,No,44.4,,130
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,800 MHz Scorpion,Qualcomm MSM7230,Yes,Yes,Yes,Adreno 205,,Android 2.2,77.7,0.5,Single,0.53,Yes,1500.0,3.6,0.5,Yes,Yes,5,No,50.9,,135
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,416 MHz,ST Ericsson PNX6715,Yes,Yes,Yes,,,Android 1.6,99.9,0.25,Single,0.45,Yes,1500.0,2.6,0.5,Yes,Yes,3,Yes,29.1,,109
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,ST Ericsson PNX6715| 416 MHz,,Yes,Yes,Yes,,,Android 1.6,77.7,0.25,Single,0.52,Yes,1500.0,2.8,0.5,Yes,Yes,3,Yes,43.0,,105
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 2.1,144.3,0.5,Single,0.44,Yes,1400.0,3.7,2.0,Yes,Yes,5,Yes,51.8,,140
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,768 MHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 2.1,99.9,0.5,Single,0.49,Yes,1350.0,3.5,0.5,Yes,Yes,5,No,48.5,,135
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Windows,111.00000000000001,0.25,Single,0.47,Yes,1090.0,3.2,0.5,Yes,Yes,3,Yes,44.7,,125
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 2.1,88.80000000000001,0.25,Single,0.47,Yes,1090.0,3.2,0.5,Yes,Yes,3,Yes,44.7,,125
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Yes,Yes,Yes,,,Windows,88.80000000000001,0.25,Single,0.59,Yes,970.0,3.2,0.5,Yes,Yes,3,No,48.2,,130.6
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,ST Ericsson PNX6715 416MHz,,Yes,Yes,Yes,,,Android 1.5,77.7,0.25,Single,0.53,Yes,1500.0,2.8,0.25,Yes,Yes,3,Yes,43.4,,105
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,768 MHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Android 1.6,99.9,0.25,Single,0.49,Yes,1350.0,3.5,0.5,Yes,Yes,5,No,48.5,,135
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,1.0 GHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Yes,Yes,Yes,Adreno 200,,Windows,233.10000000000002,0.25,Single,0.47,Yes,1350.0,3.8,0.5,Yes,Yes,5,Yes,55.0,,130
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Yes,Yes,Yes,,,Windows,210.9,0.25,Single,0.61,No,1140.0,3.0,0.5,Yes,Yes,3,No,43.5,,146
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Yes,Yes,Yes,,,Windows,199.8,0.25,Single,0.50,No,1140.0,3.2,0.5,Yes,Yes,2,No,46.1,,118
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Yes,Yes,Yes,,,Windows,188.70000000000002,0.25,Single,0.50,No,1140.0,3.2,0.5,Yes,Yes,2,No,46.1,,118
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,No,Samsung S3C 6410 533 MHz,,Yes,Yes,Yes,,,Windows,166.50000000000003,,Single,0.61,No,1260.0,2.8,,Yes,Yes,2,Yes,37.5,,133
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,533 MHz Samsung S3C 6410,,Yes,Yes,Yes,,,Windows,277.5,,Single,0.67,No,1530.0,3.8,,Yes,Yes,5,Yes,55.7,,188
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,533 MHz Samsung S3C 6410,,Yes,Yes,Yes,,,Windows,233.10000000000002,0.125,Single,0.62,No,1530.0,3.8,0.25,Yes,Yes,3,Yes,55.1,,150
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,533 MHz Samsung S3C 6410,,Yes,Yes,Yes,,,Windows,299.70000000000005,0.125,Single,0.54,No,1530.0,2.8,0.25,Yes,Yes,3,No,38.7,,131.5
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,533 MHz Samsung S3C 6410,,Yes,Yes,Yes,,,Windows,99.9,0.125,Dual,0.67,No,1530.0,2.8,0.25,Yes,Yes,3,No,37.9,,147
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Octa-core 1.3 GHz Cortex-A53,Mediatek MT6753,Yes,Yes,Yes,Mali-T720MP3,,Android 6.0,222.00000000000003,2.0,Dual,0.30,Yes,2800.0,5.2,16.0,Yes,Yes,8,Yes,70.8,5,
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.1 GHz Cortex-A53,Mediatek MT8735B,Yes,Yes,Yes,Mali-T720MP2,,Android 7.0,133.20000000000002,2.0,Dual,0.31,Yes,3000.0,6.0,16.0,Yes,Yes,8,Yes,72.9,5,
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Quad-core 1.3 GHz Cortex-A53,Mediatek MT6737,Yes,Yes,Yes,Mali-T720MP2,,Android 6.0,222.00000000000003,2.0,Dual,0.30,Yes,2460.0,5.0,16.0,Yes,Yes,13,Yes,68.4,5,156
